City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Front Royal,US,2022-02-02 18:59:24,38.9182,-78.1944,51.19,54,0,0.0
294,Saint-Francois,FR,2022-02-02 18:59:25,46.4154,3.9054,45.84,87,100,3.44
295,Airai,TL,2022-02-02 18:59:25,-8.9266,125.4092,60.39,87,100,2.24
296,Tabuk,PH,2022-02-02 18:59:25,17.4189,121.4443,65.88,90,17,2.13
297,Dingle,PH,2022-02-02 18:58:13,10.9995,122.6711,73.89,95,100,8.12
298,Jinxiang,CN,2022-02-02 18:59:26,27.4327,120.6062,47.39,88,100,11.74
299,Zhiryatino,RU,2022-02-02 18:59:26,53.2228,33.7306,25.12,93,100,8.34
300,Kupang,ID,2022-02-02 18:59:26,-10.1667,123.5833,78.1,84,100,9.17
301,Bolgatanga,GH,2022-02-02 18:59:27,10.7856,-0.8514,77.59,7,41,6.53
302,Padang,ID,2022-02-02 18:58:53,-0.9492,100.3543,77.52,88,99,4.74
303,Kamenka,RU,2022-02-02 18:59:27,51.3223,42.7678,32.76,99,100,7.23
304,Parana,AR,2022-02-02 18:59:27,-31.732,-60.5238,101.57,30,100,4.85
305,Pevek,RU,2022-02-02 18:59:27,69.7008,170.3133,-8.88,78,39,4.61
306,Requena,ES,2022-02-02 18:59:28,39.4883,-1.1004,50.79,44,0,2.15
307,Salto,UY,2022-02-02 18:59:28,-31.3833,-57.9667,100.56,40,40,8.99
308,Alofi,NU,2022-02-02 18:59:28,-19.0595,-169.9187,73.29,94,100,5.75
309,Kilimatinde,TZ,2022-02-02 18:59:29,-5.85,34.95,66.79,88,100,2.55
310,Rapid Valley,US,2022-02-02 18:59:29,44.0625,-103.1463,9.72,67,100,5.99
311,Caravelas,BR,2022-02-02 18:59:29,-17.7125,-39.2481,82.87,71,100,8.68
312,Iskateley,RU,2022-02-02 18:59:30,67.6803,53.1512,7.57,96,100,8.32
313,Kurilsk,RU,2022-02-02 18:59:30,45.2333,147.8833,22.57,72,99,19.84
314,Adrar,MR,2022-02-02 18:59:30,20.5022,-10.0711,76.08,17,100,9.89
315,Ponta Do Sol,PT,2022-02-02 18:59:30,32.6667,-17.1,69.01,86,100,4.05
316,Naze,JP,2022-02-02 18:59:31,28.3667,129.4833,56.79,90,100,11.36
317,Kikwit,CD,2022-02-02 18:59:31,-5.041,18.8162,72.63,93,100,0.78
318,Prince Rupert,CA,2022-02-02 18:56:16,54.3161,-130.3201,42.49,100,100,6.91
319,Petatlan,MX,2022-02-02 18:59:31,17.5167,-101.2667,85.3,42,0,8.03
320,Iwanai,JP,2022-02-02 19:00:32,42.9744,140.5089,25.3,80,100,14.43
321,Alcudia,ES,2022-02-02 19:00:32,39.8532,3.1214,58.17,76,0,5.19
322,Jian,CN,2022-02-02 19:00:32,27.1172,114.9793,38.12,93,100,5.53
323,Jalu,LY,2022-02-02 19:00:33,29.0331,21.5482,54.07,54,7,14.88
324,Ancud,CL,2022-02-02 19:00:33,-41.8697,-73.8203,70.23,71,88,8.95
325,Ust-Karsk,RU,2022-02-02 19:00:33,52.7011,118.8077,-24.38,100,74,1.36
326,Kununurra,AU,2022-02-02 19:00:34,-15.7667,128.7333,76.98,94,100,6.91
327,Codrington,AU,2022-02-02 19:00:34,-38.2667,141.9667,57.18,68,48,13.94
328,Lunino,RU,2022-02-02 19:00:34,53.5918,45.2271,29.91,98,100,2.08
329,Fort Collins,US,2022-02-02 18:57:09,40.5853,-105.0844,19.44,78,100,3.0
330,Namatanai,PG,2022-02-02 19:00:35,-3.6667,152.4333,77.88,84,100,7.18
331,Severodvinsk,RU,2022-02-02 18:56:35,64.5635,39.8302,8.71,98,95,3.58
332,Orapa,BW,2022-02-02 19:00:35,-21.2833,25.3667,80.53,54,75,6.53
333,Witu,KE,2022-02-02 19:00:36,-2.3889,40.4382,80.76,84,100,11.07
334,Cockburn Town,TC,2022-02-02 18:59:19,21.4612,-71.1419,73.36,83,75,13.8
335,Pangnirtung,CA,2022-02-02 19:00:36,66.1451,-65.7125,4.95,84,100,13.33
336,Wajir,KE,2022-02-02 19:00:37,1.7471,40.0573,86.88,39,100,4.18
337,Nichinan,JP,2022-02-02 19:00:37,31.6,131.3667,42.48,82,100,6.17
338,Souillac,MU,2022-02-02 19:00:37,-20.5167,57.5167,79.18,94,75,29.93
339,Deer Lake,CA,2022-02-02 19:00:38,49.1667,-57.4316,24.57,76,52,8.9
340,Rio Grande,BR,2022-02-02 19:00:38,-32.035,-52.0986,79.74,66,0,15.97
341,Andijon,UZ,2022-02-02 19:00:38,40.7821,72.3442,38.55,61,100,4.34
342,Port Angeles,US,2022-02-02 19:00:39,48.1181,-123.4307,41.2,90,100,0.0
343,Kedrovyy,RU,2022-02-02 19:00:39,56.1667,91.8167,-12.59,98,40,3.6
344,Chapais,CA,2022-02-02 19:00:39,49.7834,-74.8492,17.38,87,100,9.37
345,Mansehra,PK,2022-02-02 19:00:40,34.3333,73.2,40.86,94,100,4.43
346,Tuatapere,NZ,2022-02-02 19:00:04,-46.1333,167.6833,56.82,92,100,7.58
347,Yumen,CN,2022-02-02 18:58:59,40.2833,97.2,23.32,33,100,9.57
348,Husavik,IS,2022-02-02 19:00:40,66.0449,-17.3389,20.39,90,99,4.52
349,Ormara,PK,2022-02-02 19:00:40,25.2088,64.6357,69.93,36,0,31.92
350,Coalinga,US,2022-02-02 18:58:28,36.1397,-120.3602,57.58,32,0,10.85
351,Nosy Varika,MG,2022-02-02 19:00:41,-20.5833,48.5333,75.4,84,66,9.4
352,Skeldon,GY,2022-02-02 19:00:41,5.8833,-57.1333,83.32,58,13,8.72
353,Hervey Bay,AU,2022-02-02 19:00:42,-25.2986,152.8535,74.03,83,100,11.52
354,Luwuk,ID,2022-02-02 19:00:42,-0.9516,122.7875,76.86,79,100,5.21
355,Bermejo,AR,2022-02-02 19:00:42,-32.8833,-68.8,81.45,46,84,2.77
356,Kruisfontein,ZA,2022-02-02 19:00:43,-34.0033,24.7314,71.89,95,100,13.8
357,Sola,VU,2022-02-02 18:57:35,-13.8833,167.55,74.07,100,75,0.0
358,Korla,CN,2022-02-02 19:00:43,41.7597,86.1469,23.77,57,16,4.72
359,Along,IN,2022-02-02 19:00:44,28.1667,94.7667,49.14,88,25,2.19
360,Ulladulla,AU,2022-02-02 19:00:44,-35.35,150.4667,62.1,70,89,12.75
361,Boromo,BF,2022-02-02 19:00:44,11.75,-2.9333,79.36,6,19,7.99
362,Evanston,US,2022-02-02 18:58:08,42.0411,-87.6901,23.02,88,100,4.0
363,Kargil,IN,2022-02-02 19:01:45,34.5667,76.1,3.11,98,100,1.92
364,Solnechnyy,RU,2022-02-02 19:01:45,50.7214,136.6319,-7.96,99,95,2.75
365,Sao Gabriel Da Cachoeira,BR,2022-02-02 19:00:27,-0.1303,-67.0892,88.92,55,97,4.0
366,Shubarshi,KZ,2022-02-02 19:01:45,48.5872,57.1869,12.31,92,51,6.8
367,Egvekinot,RU,2022-02-02 19:01:46,66.3167,-179.1667,-8.45,80,7,19.98
368,Puerto Quijarro,BO,2022-02-02 19:01:46,-17.7833,-57.7667,81.27,89,100,4.65
369,Karratha,AU,2022-02-02 19:01:46,-20.7377,116.8463,81.41,73,100,9.64
370,Axim,GH,2022-02-02 19:01:47,4.8699,-2.2405,80.73,80,9,9.84
371,Ulaangom,MN,2022-02-02 19:01:11,49.9811,92.0667,-20.56,90,99,2.1
372,Ocampo,MX,2022-02-02 19:01:47,21.65,-101.5,69.28,22,0,17.4
373,Chenghai,CN,2022-02-02 19:01:47,23.4632,116.768,56.93,88,100,9.31
374,Sokoni,TZ,2022-02-02 19:01:48,-6.4333,39.55,81.43,79,100,13.44
375,Panama City,PA,2022-02-02 19:00:16,8.9936,-79.5197,92.93,53,33,1.99
376,Cairns,AU,2022-02-02 19:01:48,-16.9167,145.7667,81.1,87,100,2.3
377,Pacific Grove,US,2022-02-02 18:58:29,36.6177,-121.9166,61.11,28,0,1.99
378,Misratah,LY,2022-02-02 19:01:48,32.3754,15.0925,56.89,70,24,23.44
379,Tecpan,GT,2022-02-02 19:01:49,14.7623,-90.9947,58.96,39,14,5.91
380,Garden City,US,2022-02-02 19:01:49,42.3256,-83.331,34.9,94,100,5.75
381,Garowe,SO,2022-02-02 19:01:49,8.4054,48.4845,72.01,64,7,17.85
382,Pangody,RU,2022-02-02 19:01:50,65.85,74.4859,-10.12,98,96,11.39
383,Mabaruma,GY,2022-02-02 19:01:50,8.2,-59.7833,84.67,59,20,8.75
384,Nsanje,MW,2022-02-02 19:01:50,-16.92,35.262,76.48,82,9,1.12
385,Victor Harbor,AU,2022-02-02 19:01:51,-35.5667,138.6167,60.46,77,90,14.05
386,Intipuca,SV,2022-02-02 19:01:51,13.1969,-88.0544,88.68,47,5,7.09
387,Yar-Sale,RU,2022-02-02 19:01:51,66.8333,70.8333,-6.23,91,100,11.63
388,Ettenheim,DE,2022-02-02 19:01:52,48.25,7.8167,49.01,90,100,5.75
389,San Javier,ES,2022-02-02 19:01:52,37.8063,-0.8374,65.89,48,0,3.0
390,Aljezur,PT,2022-02-02 18:58:52,37.3191,-8.8033,53.31,80,100,3.04
391,Sao Filipe,CV,2022-02-02 18:58:11,14.8961,-24.4956,74.84,71,11,18.68
392,Tak,TH,2022-02-02 19:01:19,16.5833,98.8333,61.21,70,3,1.7
393,Barcelona,ES,2022-02-02 18:59:50,41.3888,2.159,59.9,78,0,1.01
394,Vila Velha,BR,2022-02-02 18:57:12,-20.3297,-40.2925,80.55,84,75,5.75
395,Margate,GB,2022-02-02 19:01:09,51.3813,1.3862,49.69,80,100,1.01
396,South River,US,2022-02-02 19:00:14,40.4465,-74.386,47.01,88,100,1.21
397,Kodiak,US,2022-02-02 18:57:45,57.79,-152.4072,35.11,93,100,4.61
398,Santa Rosa,PH,2022-02-02 19:01:28,14.3122,121.1114,78.1,76,86,9.01
399,Merrill,US,2022-02-02 19:01:53,45.1805,-89.6835,9.81,52,0,9.22
400,Ugoofaaru,MV,2022-02-02 19:01:53,5.6667,73.0,82.08,71,26,9.33
401,Clyde River,CA,2022-02-02 19:01:54,70.4692,-68.5914,-19.97,76,100,6.91
402,Sitka,US,2022-02-02 19:01:54,57.0531,-135.33,35.49,93,100,4.61
403,Sandwick,GB,2022-02-02 19:01:54,60.0,-1.25,46.22,93,100,21.85
404,Harper,LR,2022-02-02 19:02:55,4.375,-7.7169,80.04,76,100,9.62
405,Nueve De Julio,AR,2022-02-02 19:02:55,-35.4444,-60.8831,90.27,44,99,3.15
406,Kavaratti,IN,2022-02-02 19:00:27,10.5669,72.642,80.11,71,6,10.89
407,Unidos,PH,2022-02-02 19:02:55,8.5942,123.668,77.49,87,100,9.15
408,Kyra,RU,2022-02-02 19:02:56,49.5776,111.9753,-11.36,92,13,5.75
409,Bafoulabe,ML,2022-02-02 19:02:56,13.8065,-10.8321,87.39,8,1,6.26
410,The Valley,AI,2022-02-02 19:02:56,18.217,-63.0578,80.1,75,6,13.06
411,Nouadhibou,MR,2022-02-02 19:02:57,20.931,-17.0347,68.65,71,4,13.11
412,Wonthaggi,AU,2022-02-02 19:02:57,-38.6044,145.5913,59.83,67,100,15.05
413,San Patricio,US,2022-02-02 19:02:57,28.017,-97.5169,78.89,66,100,15.7
414,Wajima,JP,2022-02-02 19:02:58,37.4,136.9,40.64,65,100,22.17
415,San Lorenzo,PY,2022-02-02 18:58:54,-25.3333,-57.5333,99.59,33,40,14.0
416,Cayenne,GF,2022-02-02 19:00:09,4.9333,-52.3333,80.1,87,90,7.0
417,Judaberg,NO,2022-02-02 19:02:58,59.1659,5.8732,39.06,93,100,9.31
418,Abu Dhabi,AE,2022-02-02 18:59:18,24.4667,54.3667,68.11,62,20,5.75
419,Tucurui,BR,2022-02-02 19:02:58,-3.7661,-49.6725,83.64,77,31,4.47
420,Poya,NC,2022-02-02 19:02:59,-21.35,165.15,74.91,87,56,1.39
421,Reshetikha,RU,2022-02-02 19:02:59,56.2189,43.2936,17.33,98,90,5.17
422,Rocha,UY,2022-02-02 19:02:59,-34.4833,-54.3333,88.21,34,0,9.26
423,Santa Vitoria Do Palmar,BR,2022-02-02 19:03:00,-33.5189,-53.3681,81.84,55,0,11.36
424,Havre-Saint-Pierre,CA,2022-02-02 19:03:00,50.2334,-63.5986,23.36,86,100,13.8
425,Skelleftea,SE,2022-02-02 19:03:00,64.7507,20.9528,10.99,65,100,6.91
426,Nuevo Progreso,MX,2022-02-02 19:03:01,23.1667,-97.95,83.89,60,1,4.0
427,Izmalkovo,RU,2022-02-02 19:03:01,52.6887,37.964,12.61,97,100,3.33
428,Lesozavodsk,RU,2022-02-02 19:03:01,45.4794,133.4244,2.32,97,100,4.79
429,Des Moines,US,2022-02-02 19:03:01,41.6005,-93.6091,13.24,62,75,7.0
430,Griffith,US,2022-02-02 18:59:25,41.5284,-87.4237,28.6,93,100,5.01
431,Salinopolis,BR,2022-02-02 19:03:02,-0.6136,-47.3561,80.82,79,99,14.58
432,Antsohihy,MG,2022-02-02 19:03:02,-14.8796,47.9875,75.61,92,100,3.8
433,Wum,CM,2022-02-02 19:03:02,6.3833,10.0667,74.48,29,7,1.74
434,Neustadt,DE,2022-02-02 19:03:03,49.7117,12.0872,37.98,81,100,5.75
435,Isangel,VU,2022-02-02 19:03:03,-19.55,169.2667,77.45,89,100,2.64
436,Guanica,PR,2022-02-02 19:03:03,17.9716,-66.908,85.5,67,6,11.99
437,Lata,PT,2022-02-02 18:58:35,40.1629,-8.3327,55.06,65,82,0.65
438,Sobolevo,RU,2022-02-02 19:03:04,54.4299,31.8996,24.3,94,100,9.95
439,Orebro,SE,2022-02-02 19:03:04,59.2741,15.2066,28.58,50,75,4.61
440,Fukue,JP,2022-02-02 19:03:04,32.6881,128.8419,46.11,52,100,17.45
441,Puertollano,ES,2022-02-02 19:03:05,38.6871,-4.1073,55.96,58,0,1.79
442,Karpathos,GR,2022-02-02 19:03:05,35.507,27.2132,58.96,77,100,19.57
443,Praia Da Vitoria,PT,2022-02-02 19:03:06,38.7333,-27.0667,60.76,78,12,9.37
444,Cabo San Lucas,MX,2022-02-02 19:02:42,22.8909,-109.9124,79.9,38,20,5.01
445,Gigmoto,PH,2022-02-02 19:02:08,13.7796,124.39,77.05,88,100,13.67
446,Anloga,GH,2022-02-02 19:03:06,5.7947,0.8973,81.9,76,3,13.56
447,Lodja,CD,2022-02-02 19:03:07,-3.4833,23.4333,70.68,96,100,0.13
448,Dovolnoye,RU,2022-02-02 19:03:07,54.4958,79.6671,-4.61,100,100,4.16
449,Miri,MY,2022-02-02 19:04:07,4.4148,114.0089,76.57,91,100,4.34
450,Batangafo,CF,2022-02-02 19:04:08,7.3008,18.2833,78.66,16,7,3.65
451,Tateyama,JP,2022-02-02 19:04:08,34.9833,139.8667,37.42,58,12,8.97
452,Grafton,US,2022-02-02 19:03:32,42.207,-71.6856,45.93,71,100,1.99
453,Pauini,BR,2022-02-02 19:04:08,-7.7136,-66.9764,76.37,97,100,3.94
454,Savannah Bight,HN,2022-02-02 19:04:09,16.45,-85.85,82.99,73,0,21.03
455,Carnot,CF,2022-02-02 19:04:09,4.9409,15.8665,76.15,22,52,2.37
456,Inyonga,TZ,2022-02-02 19:04:09,-6.7167,32.0667,65.97,94,100,2.71
457,Phuket,TH,2022-02-02 19:04:10,8.0,98.25,87.1,83,40,2.3
458,Qasigiannguit,GL,2022-02-02 19:04:11,68.8193,-51.1922,1.65,70,29,11.9
459,Lompoc,US,2022-02-02 19:04:11,34.6391,-120.4579,62.56,32,0,11.5
460,Pyay,MM,2022-02-02 19:04:11,18.8167,95.2167,64.22,58,3,3.56
461,Porbandar,IN,2022-02-02 19:04:12,21.6422,69.6093,72.3,80,1,11.01
462,Tarko-Sale,RU,2022-02-02 19:04:12,64.9225,77.785,-13.09,98,87,10.49
463,Bulgan,MN,2022-02-02 19:04:12,48.8125,103.5347,-5.94,86,9,4.45
464,Mocajuba,BR,2022-02-02 19:04:13,-2.5842,-49.5072,83.01,73,98,4.14
465,La Ronge,CA,2022-02-02 19:00:36,55.1001,-105.2842,-13.14,85,6,6.62
466,Kalakamati,BW,2022-02-02 19:04:13,-20.5929,27.3121,74.77,67,92,1.12
467,Xining,CN,2022-02-02 19:00:51,36.6167,101.7667,13.32,66,72,2.26
468,La Arena,PE,2022-02-02 19:04:14,-5.3466,-80.7109,89.08,37,1,17.65
469,Juegang,CN,2022-02-02 19:04:14,32.3174,121.1855,40.98,70,100,6.85
470,Dunedin,NZ,2022-02-02 19:04:14,-45.8742,170.5036,58.05,96,100,12.86
471,Tabou,CI,2022-02-02 19:04:15,4.423,-7.3528,80.26,76,100,9.42
472,Poso,ID,2022-02-02 19:04:15,-1.3959,120.7524,75.45,72,100,4.43
473,Djambala,CG,2022-02-02 19:04:15,-2.5447,14.7533,72.57,81,100,1.34
474,Nizwa,OM,2022-02-02 19:04:15,22.9333,57.5333,69.84,53,2,2.39
475,Santa Maria Del Oro,MX,2022-02-02 19:04:16,25.9333,-105.3667,70.02,20,14,21.68
476,Ziarat,PK,2022-02-02 19:01:45,30.3823,67.7282,31.35,69,45,16.98
477,Abha,SA,2022-02-02 19:04:16,18.2164,42.5053,59.25,51,0,5.75
478,Los Llanos De Aridane,ES,2022-02-02 19:04:16,28.6585,-17.9182,64.15,91,0,4.0
479,Nuuk,GL,2022-02-02 19:04:17,64.1835,-51.7216,9.21,47,75,13.8
480,Vostok,RU,2022-02-02 19:04:17,46.4856,135.8833,-4.81,99,100,3.62
481,Sirsa,IN,2022-02-02 19:04:17,29.5333,75.0167,60.69,47,100,15.77
482,Kungurtug,RU,2022-02-02 19:04:18,50.5994,97.5228,-16.17,96,47,1.86
483,Luderitz,NA,2022-02-02 19:04:18,-26.6481,15.1594,67.51,81,54,1.3
484,Mae Sai,TH,2022-02-02 19:04:18,20.4335,99.8762,60.89,46,1,2.84
485,Kushtagi,IN,2022-02-02 19:04:19,15.7667,76.2,71.55,41,0,4.12
486,Bosaso,SO,2022-02-02 19:04:19,11.2842,49.1816,74.8,72,13,5.84
487,Olga,RU,2022-02-02 19:04:19,43.7444,135.2892,12.34,60,6,9.24
488,Katherine,AU,2022-02-02 19:04:19,-14.4667,132.2667,77.32,88,98,5.75
489,Yaan,NG,2022-02-02 19:04:20,7.3833,8.5667,86.13,13,1,4.34
490,Aguimes,ES,2022-02-02 19:04:20,27.9054,-15.4461,70.43,46,20,10.36
491,Palmer,US,2022-02-02 19:04:21,42.1584,-72.3287,46.65,68,100,1.01
492,Moyale,KE,2022-02-02 19:04:21,3.5167,39.0584,74.5,43,100,2.93
493,Yatou,CN,2022-02-02 19:04:21,37.15,122.3833,26.98,64,6,5.77
494,Siniscola,IT,2022-02-02 19:04:22,40.5719,9.6922,54.95,86,0,5.82
495,Avera,US,2022-02-02 19:04:22,33.194,-82.5271,65.08,61,64,10.6
496,Ghanzi,BW,2022-02-02 19:04:22,-21.5667,21.7833,75.2,64,49,7.38
497,Flin Flon,CA,2022-02-02 19:01:28,54.7682,-101.865,-9.58,79,12,9.82
498,Sampit,ID,2022-02-02 19:05:22,-2.5333,112.95,73.69,97,100,2.95
499,Bogorodskoye,RU,2022-02-02 19:05:23,56.55,37.8833,22.26,91,100,5.73
500,Palm Springs,US,2022-02-02 19:03:21,33.8303,-116.5453,63.36,20,0,5.01
501,Prachuap Khiri Khan,TH,2022-02-02 19:05:23,12.2167,99.75,69.1,94,6,2.39
502,Allanridge,ZA,2022-02-02 19:05:23,-27.7543,26.6438,71.6,80,68,4.09
503,Tazovskiy,RU,2022-02-02 19:05:24,67.4667,78.7,-15.02,99,100,7.58
504,Goderich,CA,2022-02-02 19:05:24,43.7501,-81.7165,30.9,97,100,15.64
505,Vardo,NO,2022-02-02 19:00:39,70.3705,31.1107,30.18,55,75,18.41
506,Zhigansk,RU,2022-02-02 19:05:24,66.7697,123.3711,-12.23,99,100,2.48
507,Bairiki,KI,2022-02-02 19:05:25,1.3292,172.9752,77.0,94,75,4.61
508,Bahir Dar,ET,2022-02-02 19:05:25,11.5936,37.3908,64.54,75,64,4.38
509,Aykhal,RU,2022-02-02 19:05:25,66.0,111.5,-20.99,100,5,3.0
510,Brigantine,US,2022-02-02 19:05:26,39.4101,-74.3646,50.2,90,100,4.61
511,Lumeje,AO,2022-02-02 19:05:26,-11.55,20.7833,69.55,79,6,3.02
512,Praia,CV,2022-02-02 19:04:46,14.9215,-23.5087,73.94,73,3,23.02
513,Moron,AR,2022-02-02 19:05:26,-34.6534,-58.6198,97.02,40,14,7.16
514,Wanning,CN,2022-02-02 19:05:26,18.8003,110.3967,63.43,93,63,9.93
515,Nakonde,ZM,2022-02-02 19:05:27,-9.3421,32.745,61.21,98,100,5.32
516,Kumba,CM,2022-02-02 19:05:27,4.6363,9.4469,78.21,63,0,0.87
517,Durban,ZA,2022-02-02 19:05:27,-29.8579,31.0292,80.92,91,11,3.0
518,Nantucket,US,2022-02-02 19:05:28,41.2835,-70.0995,44.71,94,100,9.37
519,Kokstad,ZA,2022-02-02 19:05:28,-30.5472,29.4241,69.17,90,93,3.27
520,Umm Lajj,SA,2022-02-02 19:05:28,25.0213,37.2685,70.21,47,0,3.4
521,Elko,US,2022-02-02 19:05:28,41.0002,-115.5012,24.75,46,5,13.0
522,Paragominas,BR,2022-02-02 19:05:29,-2.9667,-47.4833,82.29,76,85,3.8
523,Grand-Santi,GF,2022-02-02 19:05:29,4.25,-54.3833,79.38,89,83,4.54
524,Vokhma,RU,2022-02-02 19:05:29,58.9303,46.7586,22.93,96,100,8.03
525,Kudahuvadhoo,MV,2022-02-02 19:05:30,2.6708,72.8944,81.14,75,2,9.46
526,Hambantota,LK,2022-02-02 19:05:30,6.1241,81.1185,73.74,94,20,3.44
527,Boffa,GN,2022-02-02 19:05:30,10.1667,-14.0333,81.5,63,16,7.85
528,Fairbanks,US,2022-02-02 19:05:31,64.8378,-147.7164,-34.64,98,0,0.0
529,Poum,NC,2022-02-02 19:05:31,-20.2333,164.0167,79.45,78,0,12.35
530,Alice Springs,AU,2022-02-02 19:05:31,-23.7,133.8833,65.75,88,100,8.05
531,Plettenberg Bay,ZA,2022-02-02 19:05:31,-34.0527,23.3716,69.28,95,100,5.35
532,Torbat-E Jam,IR,2022-02-02 19:05:32,35.244,60.6225,42.01,46,0,5.06
533,Klaksvik,FO,2022-02-02 19:00:47,62.2266,-6.589,38.32,81,100,10.04
534,Herrin,US,2022-02-02 19:05:32,37.8031,-89.0276,32.22,94,100,11.5
535,Oranjemund,NA,2022-02-02 19:05:33,-28.55,16.4333,67.77,86,100,7.11
536,Jimenez,MX,2022-02-02 19:05:33,28.3333,-105.4,61.54,39,100,21.18
537,Pithoragarh,IN,2022-02-02 19:05:33,29.5833,80.2167,40.17,83,53,2.15
538,Byron Bay,AU,2022-02-02 19:03:20,-28.65,153.6167,77.88,96,95,8.5
539,Kavieng,PG,2022-02-02 19:05:34,-2.5744,150.7967,77.27,87,100,13.18
540,Kieta,PG,2022-02-02 19:05:34,-6.2167,155.6333,80.02,82,100,8.19
541,Chatellerault,FR,2022-02-02 19:05:34,46.8,0.5333,47.55,41,12,2.26
542,Mingaora,PK,2022-02-02 19:05:35,34.7758,72.3625,44.65,76,100,3.69
543,Lutz,US,2022-02-02 19:05:35,28.1511,-82.4615,81.5,52,40,3.0
544,Tukrah,LY,2022-02-02 19:05:35,32.5341,20.5791,54.68,60,95,19.89
545,Kajaani,FI,2022-02-02 19:05:35,64.2273,27.7285,-5.75,84,0,1.14
546,Uberlandia,BR,2022-02-02 19:02:36,-18.9186,-48.2772,74.93,75,100,4.5
547,Kiama,AU,2022-02-02 19:04:36,-34.6833,150.8667,64.58,75,100,1.99
548,Iralaya,HN,2022-02-02 19:06:36,15.0,-83.2333,81.97,65,3,10.16
549,Changji,CN,2022-02-02 19:06:36,44.0167,87.3167,2.19,92,40,2.24
550,Suba,PH,2022-02-02 19:06:37,10.8438,121.0102,79.88,83,100,21.12
551,Sovetskiy,RU,2022-02-02 19:06:37,61.3614,63.5842,22.3,97,100,5.46
552,Puerto Baquerizo Moreno,EC,2022-02-02 19:06:37,-0.9,-89.6,83.39,65,20,13.8
553,Metro,ID,2022-02-02 19:06:38,-5.1131,105.3067,74.35,91,98,4.27
554,Westport,US,2022-02-02 19:06:38,41.1415,-73.3579,46.78,88,100,1.99
555,Berlevag,NO,2022-02-02 19:06:38,70.8578,29.0864,17.55,93,100,5.75
556,San Luis,AR,2022-02-02 19:06:39,-33.295,-66.3356,73.54,51,100,17.63
557,Hohhot,CN,2022-02-02 19:06:39,40.8106,111.6522,10.15,57,4,4.92
